census_name,clean_name,census_place_code,variable,sex,age,total_pop,total_pop_moe,pop_in_cook,pop_in_cook_moe,vintage
"La Grange Park village, Illinois",La Grange Park,40793,B01001_008E,Male,20 years,45,42,45,42,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_009E,Male,21 years,50,40,50,40,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_010E,Male,22 to 24 years,129,100,129,100,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_011E,Male,25 to 29 years,263,107,263,107,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_012E,Male,30 to 34 years,216,88,216,88,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_013E,Male,35 to 39 years,518,175,518,175,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_014E,Male,40 to 44 years,477,123,477,123,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_015E,Male,45 to 49 years,453,152,453,152,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_016E,Male,50 to 54 years,437,134,437,134,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_017E,Male,55 to 59 years,373,130,373,130,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_018E,Male,60 and 61 years,211,98,211,98,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_019E,Male,62 to 64 years,210,80,210,80,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_020E,Male,65 and 66 years,102,65,102,65,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_021E,Male,67 to 69 years,233,131,233,131,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_022E,Male,70 to 74 years,396,132,396,132,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_023E,Male,75 to 79 years,140,76,140,76,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_024E,Male,80 to 84 years,86,57,86,57,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_025E,Male,85 years and over,142,62,142,62,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_027E,Female,Under 5 years,606,223,606,223,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_028E,Female,5 to 9 years,473,153,473,153,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_029E,Female,10 to 14 years,530,142,530,142,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_030E,Female,15 to 17 years,329,113,329,113,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_031E,Female,18 and 19 years,67,46,67,46,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_032E,Female,20 years,59,53,59,53,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_033E,Female,21 years,53,52,53,52,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_034E,Female,22 to 24 years,234,131,234,131,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_035E,Female,25 to 29 years,158,77,158,77,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_036E,Female,30 to 34 years,329,119,329,119,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_037E,Female,35 to 39 years,606,193,606,193,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_038E,Female,40 to 44 years,463,121,463,121,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_039E,Female,45 to 49 years,556,128,556,128,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_040E,Female,50 to 54 years,556,134,556,134,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_041E,Female,55 to 59 years,359,108,359,108,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_042E,Female,60 and 61 years,97,53,97,53,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_043E,Female,62 to 64 years,135,62,135,62,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_044E,Female,65 and 66 years,228,83,228,83,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_045E,Female,67 to 69 years,213,77,213,77,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_046E,Female,70 to 74 years,328,149,328,149,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_047E,Female,75 to 79 years,132,70,132,70,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_048E,Female,80 to 84 years,111,62,111,62,2021 5 YR
"La Grange Park village, Illinois",La Grange Park,40793,B01001_049E,Female,85 years and over,446,135,446,135,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_003E,Male,Under 5 years,655,280,655,280,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_004E,Male,5 to 9 years,817,340,817,340,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_005E,Male,10 to 14 years,1169,290,1169,290,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_006E,Male,15 to 17 years,975,374,975,374,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_007E,Male,18 and 19 years,232,114,232,114,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_008E,Male,20 years,131,75,131,75,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_009E,Male,21 years,110,100,110,100,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_010E,Male,22 to 24 years,320,167,320,167,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_011E,Male,25 to 29 years,874,342,874,342,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_012E,Male,30 to 34 years,735,305,735,305,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_013E,Male,35 to 39 years,903,330,903,330,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_014E,Male,40 to 44 years,818,178,818,178,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_015E,Male,45 to 49 years,1470,358,1470,358,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_016E,Male,50 to 54 years,978,316,978,316,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_017E,Male,55 to 59 years,636,175,636,175,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_018E,Male,60 and 61 years,398,151,398,151,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_019E,Male,62 to 64 years,343,155,343,155,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_020E,Male,65 and 66 years,383,153,383,153,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_021E,Male,67 to 69 years,308,107,308,107,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_022E,Male,70 to 74 years,532,164,532,164,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_023E,Male,75 to 79 years,273,107,273,107,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_024E,Male,80 to 84 years,303,149,303,149,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_025E,Male,85 years and over,267,233,267,233,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_027E,Female,Under 5 years,524,178,524,178,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_028E,Female,5 to 9 years,1012,320,1012,320,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_029E,Female,10 to 14 years,1094,248,1094,248,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_030E,Female,15 to 17 years,696,424,696,424,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_031E,Female,18 and 19 years,452,162,452,162,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_032E,Female,20 years,185,124,185,124,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_033E,Female,21 years,218,123,218,123,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_034E,Female,22 to 24 years,536,204,536,204,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_035E,Female,25 to 29 years,1130,331,1130,331,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_036E,Female,30 to 34 years,705,242,705,242,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_037E,Female,35 to 39 years,775,206,775,206,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_038E,Female,40 to 44 years,1142,247,1142,247,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_039E,Female,45 to 49 years,982,232,982,232,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_040E,Female,50 to 54 years,1075,317,1075,317,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_041E,Female,55 to 59 years,1329,303,1329,303,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_042E,Female,60 and 61 years,354,144,354,144,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_043E,Female,62 to 64 years,545,191,545,191,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_044E,Female,65 and 66 years,311,103,311,103,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_045E,Female,67 to 69 years,376,139,376,139,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_046E,Female,70 to 74 years,719,206,719,206,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_047E,Female,75 to 79 years,414,184,414,184,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_048E,Female,80 to 84 years,236,108,236,108,2021 5 YR
"Lansing village, Illinois",Lansing,42028,B01001_049E,Female,85 years and over,476,336,476,336,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_003E,Male,Under 5 years,274,109,274,109,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_004E,Male,5 to 9 years,732,182,732,182,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_005E,Male,10 to 14 years,938,256,938,256,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_006E,Male,15 to 17 years,416,140,416,140,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_007E,Male,18 and 19 years,275,112,275,112,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_008E,Male,20 years,64,85,64,85,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_009E,Male,21 years,158,95,158,95,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_010E,Male,22 to 24 years,144,82,144,82,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_011E,Male,25 to 29 years,325,153,325,153,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_012E,Male,30 to 34 years,263,95,263,95,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_013E,Male,35 to 39 years,444,127,444,127,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_014E,Male,40 to 44 years,746,309,746,309,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_015E,Male,45 to 49 years,766,231,766,231,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_016E,Male,50 to 54 years,434,142,434,142,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_017E,Male,55 to 59 years,786,161,786,161,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_018E,Male,60 and 61 years,293,128,293,128,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_019E,Male,62 to 64 years,381,133,381,133,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_020E,Male,65 and 66 years,226,95,226,95,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_021E,Male,67 to 69 years,279,102,279,102,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_022E,Male,70 to 74 years,283,109,283,109,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_023E,Male,75 to 79 years,295,176,295,176,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_024E,Male,80 to 84 years,232,72,232,72,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_025E,Male,85 years and over,132,71,132,71,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_027E,Female,Under 5 years,427,165,427,165,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_028E,Female,5 to 9 years,780,246,780,246,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_029E,Female,10 to 14 years,370,158,370,158,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_030E,Female,15 to 17 years,414,263,414,263,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_031E,Female,18 and 19 years,178,146,178,146,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_032E,Female,20 years,37,27,37,27,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_033E,Female,21 years,34,40,34,40,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_034E,Female,22 to 24 years,301,106,301,106,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_035E,Female,25 to 29 years,249,110,249,110,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_036E,Female,30 to 34 years,462,184,462,184,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_037E,Female,35 to 39 years,393,153,393,153,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_038E,Female,40 to 44 years,650,199,650,199,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_039E,Female,45 to 49 years,594,150,594,150,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_040E,Female,50 to 54 years,651,173,651,173,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_041E,Female,55 to 59 years,783,162,783,162,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_042E,Female,60 and 61 years,158,70,158,70,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_043E,Female,62 to 64 years,288,112,288,112,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_044E,Female,65 and 66 years,349,136,349,136,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_045E,Female,67 to 69 years,108,57,108,57,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_046E,Female,70 to 74 years,350,139,350,139,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_047E,Female,75 to 79 years,360,111,360,111,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_048E,Female,80 to 84 years,205,104,205,104,2021 5 YR
"Lemont village, Illinois",Lemont,42795,B01001_049E,Female,85 years and over,508,140,508,140,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_003E,Male,Under 5 years,392,379,392,379,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_004E,Male,5 to 9 years,353,140,353,140,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_005E,Male,10 to 14 years,512,159,512,159,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_006E,Male,15 to 17 years,293,135,293,135,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_007E,Male,18 and 19 years,220,91,220,91,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_008E,Male,20 years,71,55,71,55,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_009E,Male,21 years,9,15,9,15,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_010E,Male,22 to 24 years,114,71,114,71,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_011E,Male,25 to 29 years,288,100,288,100,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_012E,Male,30 to 34 years,170,101,170,101,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_013E,Male,35 to 39 years,398,119,398,119,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_014E,Male,40 to 44 years,502,164,502,164,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_015E,Male,45 to 49 years,391,151,391,151,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_016E,Male,50 to 54 years,343,171,343,171,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_017E,Male,55 to 59 years,370,94,370,94,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_018E,Male,60 and 61 years,197,94,197,94,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_019E,Male,62 to 64 years,191,93,191,93,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_020E,Male,65 and 66 years,209,99,209,99,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_021E,Male,67 to 69 years,341,111,341,111,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_022E,Male,70 to 74 years,288,82,288,82,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_023E,Male,75 to 79 years,304,161,304,161,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_024E,Male,80 to 84 years,191,80,191,80,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_025E,Male,85 years and over,425,174,425,174,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_027E,Female,Under 5 years,234,125,234,125,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_028E,Female,5 to 9 years,459,122,459,122,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_029E,Female,10 to 14 years,571,165,571,165,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_030E,Female,15 to 17 years,124,73,124,73,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_031E,Female,18 and 19 years,96,61,96,61,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_032E,Female,20 years,37,38,37,38,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_033E,Female,21 years,35,39,35,39,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_034E,Female,22 to 24 years,186,90,186,90,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_035E,Female,25 to 29 years,293,100,293,100,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_036E,Female,30 to 34 years,371,155,371,155,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_037E,Female,35 to 39 years,374,125,374,125,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_038E,Female,40 to 44 years,455,181,455,181,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_039E,Female,45 to 49 years,333,107,333,107,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_040E,Female,50 to 54 years,351,119,351,119,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_041E,Female,55 to 59 years,326,103,326,103,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_042E,Female,60 and 61 years,258,100,258,100,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_043E,Female,62 to 64 years,246,93,246,93,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_044E,Female,65 and 66 years,229,90,229,90,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_045E,Female,67 to 69 years,310,108,310,108,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_046E,Female,70 to 74 years,263,90,263,90,2021 5 YR
"Lincolnwood village, Illinois",Lincolnwood,43744,B01001_047E,Female,75 to 79 years,444,214,444,214,2021 5 YR
