zcta,variable,sex,age,total_pop,pop_in_cook
60475,P012033,Female,21 years,64,22
60475,P012034,Female,22 to 24 years,195,63
60475,P012035,Female,25 to 29 years,336,114
60475,P012036,Female,30 to 34 years,379,131
60475,P012037,Female,35 to 39 years,320,145
60475,P012038,Female,40 to 44 years,344,139
60475,P012039,Female,45 to 49 years,368,174
60475,P012040,Female,50 to 54 years,377,151
60475,P012041,Female,55 to 59 years,329,153
60475,P012042,Female,60 and 61 years,113,51
60475,P012043,Female,62 to 64 years,134,71
60475,P012044,Female,65 and 66 years,82,46
60475,P012045,Female,67 to 69 years,139,70
60475,P012046,Female,70 to 74 years,148,67
60475,P012047,Female,75 to 79 years,114,49
60475,P012048,Female,80 to 84 years,95,41
60475,P012049,Female,85 years and over,117,44
60476,P012003,Male,Under 5 years,66,66
60476,P012004,Male,5 to 9 years,71,71
60476,P012005,Male,10 to 14 years,75,75
60476,P012006,Male,15 to 17 years,46,46
60476,P012007,Male,18 and 19 years,21,21
60476,P012008,Male,20 years,15,15
60476,P012009,Male,21 years,13,13
60476,P012010,Male,22 to 24 years,45,45
60476,P012011,Male,25 to 29 years,92,92
60476,P012012,Male,30 to 34 years,85,85
60476,P012013,Male,35 to 39 years,58,58
60476,P012014,Male,40 to 44 years,61,61
60476,P012015,Male,45 to 49 years,85,85
60476,P012016,Male,50 to 54 years,101,101
60476,P012017,Male,55 to 59 years,104,104
60476,P012018,Male,60 and 61 years,39,39
60476,P012019,Male,62 to 64 years,35,35
60476,P012020,Male,65 and 66 years,18,18
60476,P012021,Male,67 to 69 years,31,31
60476,P012022,Male,70 to 74 years,42,42
60476,P012023,Male,75 to 79 years,20,20
60476,P012024,Male,80 to 84 years,22,22
60476,P012025,Male,85 years and over,20,20
60476,P012027,Female,Under 5 years,74,74
60476,P012028,Female,5 to 9 years,66,66
60476,P012029,Female,10 to 14 years,62,62
60476,P012030,Female,15 to 17 years,49,49
60476,P012031,Female,18 and 19 years,18,18
60476,P012032,Female,20 years,12,12
60476,P012033,Female,21 years,17,17
60476,P012034,Female,22 to 24 years,34,34
60476,P012035,Female,25 to 29 years,89,89
60476,P012036,Female,30 to 34 years,86,86
60476,P012037,Female,35 to 39 years,54,54
60476,P012038,Female,40 to 44 years,59,59
60476,P012039,Female,45 to 49 years,96,96
60476,P012040,Female,50 to 54 years,122,122
60476,P012041,Female,55 to 59 years,107,107
60476,P012042,Female,60 and 61 years,21,21
60476,P012043,Female,62 to 64 years,30,30
60476,P012044,Female,65 and 66 years,21,21
60476,P012045,Female,67 to 69 years,35,35
60476,P012046,Female,70 to 74 years,58,58
60476,P012047,Female,75 to 79 years,41,41
60476,P012048,Female,80 to 84 years,43,43
60476,P012049,Female,85 years and over,32,32
60477,P012003,Male,Under 5 years,1129,1129
60477,P012004,Male,5 to 9 years,1023,1023
60477,P012005,Male,10 to 14 years,1167,1167
60477,P012006,Male,15 to 17 years,827,827
60477,P012007,Male,18 and 19 years,441,441
60477,P012008,Male,20 years,226,226
60477,P012009,Male,21 years,160,160
60477,P012010,Male,22 to 24 years,719,719
60477,P012011,Male,25 to 29 years,1411,1411
60477,P012012,Male,30 to 34 years,1299,1299
60477,P012013,Male,35 to 39 years,1116,1116
60477,P012014,Male,40 to 44 years,1058,1058
60477,P012015,Male,45 to 49 years,1388,1388
60477,P012016,Male,50 to 54 years,1520,1520
60477,P012017,Male,55 to 59 years,1320,1320
60477,P012018,Male,60 and 61 years,488,488
60477,P012019,Male,62 to 64 years,624,622
60477,P012020,Male,65 and 66 years,324,324
60477,P012021,Male,67 to 69 years,435,435
60477,P012022,Male,70 to 74 years,541,541
60477,P012023,Male,75 to 79 years,357,357
60477,P012024,Male,80 to 84 years,343,343
60477,P012025,Male,85 years and over,276,276
60477,P012027,Female,Under 5 years,1043,1043
60477,P012028,Female,5 to 9 years,963,963
60477,P012029,Female,10 to 14 years,1191,1191
60477,P012030,Female,15 to 17 years,777,777
60477,P012031,Female,18 and 19 years,432,432
60477,P012032,Female,20 years,168,168
60477,P012033,Female,21 years,190,190
60477,P012034,Female,22 to 24 years,711,711
60477,P012035,Female,25 to 29 years,1428,1428
60477,P012036,Female,30 to 34 years,1212,1212
60477,P012037,Female,35 to 39 years,1118,1118
60477,P012038,Female,40 to 44 years,1211,1211
60477,P012039,Female,45 to 49 years,1552,1552
60477,P012040,Female,50 to 54 years,1760,1760
60477,P012041,Female,55 to 59 years,1437,1437
60477,P012042,Female,60 and 61 years,553,552
60477,P012043,Female,62 to 64 years,717,717
60477,P012044,Female,65 and 66 years,421,421
60477,P012045,Female,67 to 69 years,529,529
60477,P012046,Female,70 to 74 years,643,643
60477,P012047,Female,75 to 79 years,641,641
60477,P012048,Female,80 to 84 years,642,642
60477,P012049,Female,85 years and over,630,630
60478,P012003,Male,Under 5 years,465,465
60478,P012004,Male,5 to 9 years,614,614
60478,P012005,Male,10 to 14 years,710,710
60478,P012006,Male,15 to 17 years,536,536
60478,P012007,Male,18 and 19 years,271,271
60478,P012008,Male,20 years,116,116
60478,P012009,Male,21 years,101,101
60478,P012010,Male,22 to 24 years,262,262
60478,P012011,Male,25 to 29 years,423,423
60478,P012012,Male,30 to 34 years,421,421
60478,P012013,Male,35 to 39 years,456,456
60478,P012014,Male,40 to 44 years,488,488
60478,P012015,Male,45 to 49 years,539,539
60478,P012016,Male,50 to 54 years,578,578
60478,P012017,Male,55 to 59 years,475,475
60478,P012018,Male,60 and 61 years,153,153
60478,P012019,Male,62 to 64 years,248,248
60478,P012020,Male,65 and 66 years,152,152
60478,P012021,Male,67 to 69 years,168,168
60478,P012022,Male,70 to 74 years,198,198
60478,P012023,Male,75 to 79 years,148,148
60478,P012024,Male,80 to 84 years,74,74
60478,P012025,Male,85 years and over,51,51
60478,P012027,Female,Under 5 years,493,493
60478,P012028,Female,5 to 9 years,594,594
60478,P012029,Female,10 to 14 years,791,791
60478,P012030,Female,15 to 17 years,478,478
60478,P012031,Female,18 and 19 years,227,227
60478,P012032,Female,20 years,116,116
60478,P012033,Female,21 years,91,91
60478,P012034,Female,22 to 24 years,259,259
60478,P012035,Female,25 to 29 years,453,453
60478,P012036,Female,30 to 34 years,522,522
60478,P012037,Female,35 to 39 years,640,640
60478,P012038,Female,40 to 44 years,646,646
60478,P012039,Female,45 to 49 years,710,710
60478,P012040,Female,50 to 54 years,764,764
60478,P012041,Female,55 to 59 years,665,665
60478,P012042,Female,60 and 61 years,260,260
60478,P012043,Female,62 to 64 years,326,326
60478,P012044,Female,65 and 66 years,186,186
60478,P012045,Female,67 to 69 years,202,202
60478,P012046,Female,70 to 74 years,255,255
60478,P012047,Female,75 to 79 years,183,183
60478,P012048,Female,80 to 84 years,130,130
60478,P012049,Female,85 years and over,195,195
60480,P012003,Male,Under 5 years,162,162
60480,P012004,Male,5 to 9 years,163,163
60480,P012005,Male,10 to 14 years,141,141
60480,P012006,Male,15 to 17 years,92,92
60480,P012007,Male,18 and 19 years,52,52
60480,P012008,Male,20 years,33,33
60480,P012009,Male,21 years,31,31
60480,P012010,Male,22 to 24 years,96,96
60480,P012011,Male,25 to 29 years,129,129
60480,P012012,Male,30 to 34 years,152,152
60480,P012013,Male,35 to 39 years,151,151
60480,P012014,Male,40 to 44 years,199,199
60480,P012015,Male,45 to 49 years,225,225
60480,P012016,Male,50 to 54 years,257,257
60480,P012017,Male,55 to 59 years,205,205
60480,P012018,Male,60 and 61 years,85,85
60480,P012019,Male,62 to 64 years,115,115
60480,P012020,Male,65 and 66 years,60,60
60480,P012021,Male,67 to 69 years,66,66
60480,P012022,Male,70 to 74 years,93,93
60480,P012023,Male,75 to 79 years,68,68
60480,P012024,Male,80 to 84 years,39,39
60480,P012025,Male,85 years and over,20,20
60480,P012027,Female,Under 5 years,137,137
60480,P012028,Female,5 to 9 years,125,125
60480,P012029,Female,10 to 14 years,144,144
60480,P012030,Female,15 to 17 years,101,101
60480,P012031,Female,18 and 19 years,55,55
60480,P012032,Female,20 years,29,29
60480,P012033,Female,21 years,25,25
60480,P012034,Female,22 to 24 years,90,90
60480,P012035,Female,25 to 29 years,148,148
60480,P012036,Female,30 to 34 years,136,136
60480,P012037,Female,35 to 39 years,168,168
60480,P012038,Female,40 to 44 years,173,173
60480,P012039,Female,45 to 49 years,219,219
60480,P012040,Female,50 to 54 years,271,271
60480,P012041,Female,55 to 59 years,228,228
60480,P012042,Female,60 and 61 years,81,81
60480,P012043,Female,62 to 64 years,111,111
60480,P012044,Female,65 and 66 years,49,49
60480,P012045,Female,67 to 69 years,75,75
60480,P012046,Female,70 to 74 years,92,92
60480,P012047,Female,75 to 79 years,64,64
60480,P012048,Female,80 to 84 years,50,50
60480,P012049,Female,85 years and over,41,41
60482,P012003,Male,Under 5 years,376,376
60482,P012004,Male,5 to 9 years,316,316
60482,P012005,Male,10 to 14 years,328,328
60482,P012006,Male,15 to 17 years,212,212
60482,P012007,Male,18 and 19 years,149,149
60482,P012008,Male,20 years,73,73
60482,P012009,Male,21 years,90,90
60482,P012010,Male,22 to 24 years,238,238
60482,P012011,Male,25 to 29 years,452,452
60482,P012012,Male,30 to 34 years,355,355
60482,P012013,Male,35 to 39 years,349,349
60482,P012014,Male,40 to 44 years,416,416
60482,P012015,Male,45 to 49 years,450,450
60482,P012016,Male,50 to 54 years,472,472
60482,P012017,Male,55 to 59 years,361,361
60482,P012018,Male,60 and 61 years,130,130
60482,P012019,Male,62 to 64 years,151,151
60482,P012020,Male,65 and 66 years,91,91
60482,P012021,Male,67 to 69 years,113,113
60482,P012022,Male,70 to 74 years,149,149
60482,P012023,Male,75 to 79 years,98,98
60482,P012024,Male,80 to 84 years,77,77
60482,P012025,Male,85 years and over,57,57
60482,P012027,Female,Under 5 years,329,329
60482,P012028,Female,5 to 9 years,312,312
60482,P012029,Female,10 to 14 years,338,338
60482,P012030,Female,15 to 17 years,212,212
60482,P012031,Female,18 and 19 years,134,134
60482,P012032,Female,20 years,76,76
60482,P012033,Female,21 years,73,73
60482,P012034,Female,22 to 24 years,273,273
60482,P012035,Female,25 to 29 years,403,403
60482,P012036,Female,30 to 34 years,355,355
60482,P012037,Female,35 to 39 years,345,345
60482,P012038,Female,40 to 44 years,357,357
60482,P012039,Female,45 to 49 years,436,436
60482,P012040,Female,50 to 54 years,483,483
60482,P012041,Female,55 to 59 years,346,346
60482,P012042,Female,60 and 61 years,135,135
60482,P012043,Female,62 to 64 years,168,168
60482,P012044,Female,65 and 66 years,87,87
60482,P012045,Female,67 to 69 years,111,111
60482,P012046,Female,70 to 74 years,185,185
60482,P012047,Female,75 to 79 years,161,161
60482,P012048,Female,80 to 84 years,136,136
60482,P012049,Female,85 years and over,105,105
60487,P012003,Male,Under 5 years,858,561
60487,P012004,Male,5 to 9 years,1028,629
60487,P012005,Male,10 to 14 years,1162,765
60487,P012006,Male,15 to 17 years,785,562
60487,P012007,Male,18 and 19 years,367,281
60487,P012008,Male,20 years,148,111
60487,P012009,Male,21 years,138,113
60487,P012010,Male,22 to 24 years,484,390
60487,P012011,Male,25 to 29 years,683,550
60487,P012012,Male,30 to 34 years,675,495
60487,P012013,Male,35 to 39 years,831,561
60487,P012014,Male,40 to 44 years,975,591
60487,P012015,Male,45 to 49 years,1135,761
60487,P012016,Male,50 to 54 years,1158,899
60487,P012017,Male,55 to 59 years,886,718
60487,P012018,Male,60 and 61 years,335,272
60487,P012019,Male,62 to 64 years,395,309
60487,P012020,Male,65 and 66 years,208,159
60487,P012021,Male,67 to 69 years,236,171
60487,P012022,Male,70 to 74 years,267,182
60487,P012023,Male,75 to 79 years,194,146
60487,P012024,Male,80 to 84 years,131,100
60487,P012025,Male,85 years and over,67,60
60487,P012027,Female,Under 5 years,756,502
60487,P012028,Female,5 to 9 years,979,629
60487,P012029,Female,10 to 14 years,1116,707
60487,P012030,Female,15 to 17 years,760,533
60487,P012031,Female,18 and 19 years,370,287
60487,P012032,Female,20 years,129,105
60487,P012033,Female,21 years,133,111
60487,P012034,Female,22 to 24 years,459,379
60487,P012035,Female,25 to 29 years,693,549
60487,P012036,Female,30 to 34 years,773,570
60487,P012037,Female,35 to 39 years,935,609
60487,P012038,Female,40 to 44 years,1114,695
60487,P012039,Female,45 to 49 years,1306,940
60487,P012040,Female,50 to 54 years,1254,1014
60487,P012041,Female,55 to 59 years,978,797
60487,P012042,Female,60 and 61 years,328,256
60487,P012043,Female,62 to 64 years,388,280
60487,P012044,Female,65 and 66 years,189,130
60487,P012045,Female,67 to 69 years,255,180
60487,P012046,Female,70 to 74 years,311,224
60487,P012047,Female,75 to 79 years,237,176
60487,P012048,Female,80 to 84 years,192,148
60487,P012049,Female,85 years and over,127,100
60501,P012003,Male,Under 5 years,509,509
60501,P012004,Male,5 to 9 years,512,512
60501,P012005,Male,10 to 14 years,416,416
60501,P012006,Male,15 to 17 years,290,290
60501,P012007,Male,18 and 19 years,192,192
60501,P012008,Male,20 years,91,91
60501,P012009,Male,21 years,91,91
60501,P012010,Male,22 to 24 years,278,278
60501,P012011,Male,25 to 29 years,509,509
60501,P012012,Male,30 to 34 years,479,479
60501,P012013,Male,35 to 39 years,442,442
60501,P012014,Male,40 to 44 years,404,404
60501,P012015,Male,45 to 49 years,392,392
60501,P012016,Male,50 to 54 years,343,343
60501,P012017,Male,55 to 59 years,281,281
60501,P012018,Male,60 and 61 years,90,90
60501,P012019,Male,62 to 64 years,108,108
60501,P012020,Male,65 and 66 years,68,68
60501,P012021,Male,67 to 69 years,89,89
60501,P012022,Male,70 to 74 years,125,125
60501,P012023,Male,75 to 79 years,69,69
60501,P012024,Male,80 to 84 years,54,54
60501,P012025,Male,85 years and over,56,56
60501,P012027,Female,Under 5 years,513,513
60501,P012028,Female,5 to 9 years,502,502
60501,P012029,Female,10 to 14 years,449,449
60501,P012030,Female,15 to 17 years,239,239
60501,P012031,Female,18 and 19 years,173,173
60501,P012032,Female,20 years,74,74
60501,P012033,Female,21 years,85,85
60501,P012034,Female,22 to 24 years,291,291
60501,P012035,Female,25 to 29 years,479,479
60501,P012036,Female,30 to 34 years,411,411
60501,P012037,Female,35 to 39 years,374,374
60501,P012038,Female,40 to 44 years,371,371
60501,P012039,Female,45 to 49 years,345,345
60501,P012040,Female,50 to 54 years,362,362
60501,P012041,Female,55 to 59 years,273,273
60501,P012042,Female,60 and 61 years,89,89
60501,P012043,Female,62 to 64 years,108,108
60501,P012044,Female,65 and 66 years,89,89
60501,P012045,Female,67 to 69 years,104,104
60501,P012046,Female,70 to 74 years,117,117
60501,P012047,Female,75 to 79 years,95,95
60501,P012048,Female,80 to 84 years,97,97
60501,P012049,Female,85 years and over,98,98
60513,P012003,Male,Under 5 years,585,585
60513,P012004,Male,5 to 9 years,603,603
60513,P012005,Male,10 to 14 years,586,586
60513,P012006,Male,15 to 17 years,449,449
60513,P012007,Male,18 and 19 years,240,240
60513,P012008,Male,20 years,126,126
60513,P012009,Male,21 years,113,113
60513,P012010,Male,22 to 24 years,299,299
60513,P012011,Male,25 to 29 years,541,541
60513,P012012,Male,30 to 34 years,631,631
60513,P012013,Male,35 to 39 years,698,698
60513,P012014,Male,40 to 44 years,694,694
60513,P012015,Male,45 to 49 years,771,771
60513,P012016,Male,50 to 54 years,792,792
60513,P012017,Male,55 to 59 years,637,637
60513,P012018,Male,60 and 61 years,220,220
60513,P012019,Male,62 to 64 years,277,277
60513,P012020,Male,65 and 66 years,133,133
60513,P012021,Male,67 to 69 years,178,178
60513,P012022,Male,70 to 74 years,202,202
60513,P012023,Male,75 to 79 years,162,162
60513,P012024,Male,80 to 84 years,140,140
60513,P012025,Male,85 years and over,144,144
60513,P012027,Female,Under 5 years,602,602
60513,P012028,Female,5 to 9 years,590,590
60513,P012029,Female,10 to 14 years,585,585
60513,P012030,Female,15 to 17 years,378,378
60513,P012031,Female,18 and 19 years,203,203
60513,P012032,Female,20 years,89,89
60513,P012033,Female,21 years,80,80
60513,P012034,Female,22 to 24 years,321,321
60513,P012035,Female,25 to 29 years,564,564
60513,P012036,Female,30 to 34 years,674,674
60513,P012037,Female,35 to 39 years,712,712
60513,P012038,Female,40 to 44 years,718,718
60513,P012039,Female,45 to 49 years,824,824
60513,P012040,Female,50 to 54 years,875,875
60513,P012041,Female,55 to 59 years,636,636
60513,P012042,Female,60 and 61 years,227,227
60513,P012043,Female,62 to 64 years,298,298
60513,P012044,Female,65 and 66 years,145,145
60513,P012045,Female,67 to 69 years,208,208
60513,P012046,Female,70 to 74 years,277,277
60513,P012047,Female,75 to 79 years,230,230
60513,P012048,Female,80 to 84 years,231,231
60513,P012049,Female,85 years and over,359,359
60521,P012003,Male,Under 5 years,520,75
60521,P012004,Male,5 to 9 years,852,113
60521,P012005,Male,10 to 14 years,955,122
60521,P012006,Male,15 to 17 years,610,78
60521,P012007,Male,18 and 19 years,216,20
60521,P012008,Male,20 years,55,5
60521,P012009,Male,21 years,64,7
60521,P012010,Male,22 to 24 years,163,19
60521,P012011,Male,25 to 29 years,165,19
60521,P012012,Male,30 to 34 years,161,22
60521,P012013,Male,35 to 39 years,392,68
60521,P012014,Male,40 to 44 years,664,77
60521,P012015,Male,45 to 49 years,824,85
60521,P012016,Male,50 to 54 years,846,110
60521,P012017,Male,55 to 59 years,631,86
60521,P012018,Male,60 and 61 years,233,27
60521,P012019,Male,62 to 64 years,306,47
60521,P012020,Male,65 and 66 years,129,19
60521,P012021,Male,67 to 69 years,181,23
60521,P012022,Male,70 to 74 years,226,36
60521,P012023,Male,75 to 79 years,144,23
60521,P012024,Male,80 to 84 years,137,14
60521,P012025,Male,85 years and over,117,11
60521,P012027,Female,Under 5 years,486,66
60521,P012028,Female,5 to 9 years,838,102
60521,P012029,Female,10 to 14 years,960,102
60521,P012030,Female,15 to 17 years,575,53
60521,P012031,Female,18 and 19 years,181,23
60521,P012032,Female,20 years,57,10
60521,P012033,Female,21 years,38,3
60521,P012034,Female,22 to 24 years,165,26
60521,P012035,Female,25 to 29 years,182,25
60521,P012036,Female,30 to 34 years,220,37
